order_id,order_date,status,customer_id,customer_name,customer_phone,customer_email,city,district,delivery_type,delivery_cost,payment_method,payment_status,payment_amount,currency,total_amount,items_json
طلب-104737,2025-01-22T03:19:00,قيد الشحن,عميل-4737,سارة ياسر,739842180,user547700@example.com,حجة,شعوب,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,679000.0,YER,679000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":4500.0,""total"":9000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":189500.0,""total"":379000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":143000.0,""total"":286000.0}]"
طلب-104738,2025-03-14T05:17:00,قيد الشحن,عميل-4738,ريم عادل,710390907,user928123@example.com,لحج,جبلة,سريع,5000.0,بطاقة,بانتظار الدفع,23500.0,YER,23500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":11500.0,""total"":11500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":7000.0,""total"":7000.0}]"
طلب-104739,2025-04-24T10:23:00,مؤكد,عميل-4739,هدى سالم,713466179,user701811@example.com,حجة,خور مكسر,سريع,5000.0,محفظة إلكترونية,تم الدفع,125000.0,YER,125000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":40000.0,""total"":120000.0}]"
طلب-104740,2025-04-20T17:38:00,مرتجع,عميل-4740,هدى سالم,701744067,user809922@example.com,ذمار,شعوب,عادي,2000.0,محفظة إلكترونية,تم الدفع,64000.0,YER,64000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":7500.0,""total"":15000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":8000.0,""total"":8000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":13000.0,""total"":39000.0}]"
طلب-104741,2025-04-24T01:35:00,مرتجع,عميل-4741,ريم عادل,711022656,user390443@example.com,الحديدة,الحصبة,سريع,5000.0,محفظة إلكترونية,تم الدفع,54500.0,YER,54500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":9500.0,""total"":28500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":21000.0,""total"":21000.0}]"
طلب-104742,2025-04-24T13:19:00,قيد الانتظار,عميل-4742,أروى محمد,731353919,user884463@example.com,الحديدة,كريتر,سريع,5000.0,محفظة إلكترونية,تم الدفع,431500.0,YER,431500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":192500.0,""total"":385000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":6500.0,""total"":19500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":11000.0,""total"":22000.0}]"
طلب-104743,2025-03-09T03:10:00,تم التسليم,عميل-4743,فاطمة أحمد,772832577,user184603@example.com,حجة,جبلة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,132000.0,YER,132000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":11000.0,""total"":11000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":59500.0,""total"":119000.0}]"
طلب-104744,2025-01-25T02:50:00,مؤكد,عميل-4744,سارة ياسر,731758950,user319690@example.com,تعز,التحرير,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,281000.0,YER,281000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":139500.0,""total"":279000.0}]"
طلب-104745,2025-04-24T08:43:00,قيد الشحن,عميل-4745,هدى سالم,730021894,user51989@example.com,إب,القاهرة,سريع,5000.0,محفظة إلكترونية,تم الدفع,400000.0,YER,400000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":44000.0,""total"":44000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":117000.0,""total"":351000.0}]"
طلب-104746,2025-01-05T14:30:00,مرتجع,عميل-4746,فاطمة أحمد,774105114,user668772@example.com,صنعاء,جبلة,عادي,2000.0,بطاقة,بانتظار الدفع,36000.0,YER,36000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":11000.0,""total"":22000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":12000.0,""total"":12000.0}]"
طلب-104747,2025-02-06T17:25:00,مؤكد,عميل-4747,سارة ياسر,716158182,user13850@example.com,تعز,كريتر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,769500.0,YER,769500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":14000.0,""total"":28000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":246500.0,""total"":739500.0}]"
طلب-104748,2025-02-07T19:54:00,قيد الشحن,عميل-4748,يوسف طارق,737811404,user765227@example.com,ذمار,حدة,عادي,2000.0,محفظة إلكترونية,مدفوع,66000.0,YER,66000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":12000.0,""total"":12000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":52000.0,""total"":52000.0}]"
طلب-104749,2025-01-24T20:56:00,ملغي,عميل-4749,ريم عادل,731319431,user743475@example.com,إب,شعوب,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,77000.0,YER,77000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9000.0,""total"":27000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":10000.0,""total"":30000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":6000.0,""total"":18000.0}]"
طلب-104750,2025-01-21T13:04:00,تم التسليم,عميل-4750,خالد سالم,730227442,user918632@example.com,لحج,خور مكسر,عادي,2000.0,بطاقة,تم الدفع,417000.0,YER,417000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":7000.0,""total"":21000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":10500.0,""total"":21000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":186500.0,""total"":373000.0}]"
طلب-104751,2025-03-19T20:20:00,قيد الانتظار,عميل-4751,يوسف طارق,711621396,user183092@example.com,الحديدة,جبلة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,547000.0,YER,547000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":6500.0,""total"":13000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":226000.0,""total"":452000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":38500.0,""total"":77000.0}]"
طلب-104752,2025-03-12T12:45:00,مرتجع,عميل-4752,محمد علي,714870400,user610024@example.com,لحج,التحرير,عادي,2000.0,بطاقة,بانتظار الدفع,20000.0,YER,20000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":6000.0,""total"":18000.0}]"
طلب-104753,2025-02-01T18:40:00,ملغي,عميل-4753,سارة ياسر,717677206,user24856@example.com,تعز,جبلة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,1012000.0,YER,1012000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":39000.0,""total"":39000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":234500.0,""total"":469000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":249500.0,""total"":499000.0}]"
طلب-104754,2025-01-21T10:03:00,قيد الانتظار,عميل-4754,ريم عادل,702765024,user56942@example.com,تعز,جبلة,سريع,5000.0,محفظة إلكترونية,تم الدفع,288500.0,YER,288500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":133000.0,""total"":266000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":7500.0,""total"":7500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":10000.0,""total"":10000.0}]"
طلب-104755,2025-04-18T06:04:00,مرتجع,عميل-4755,فاطمة أحمد,774222948,user670585@example.com,حجة,التحرير,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,79500.0,YER,79500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":12000.0,""total"":24000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":11000.0,""total"":22000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":9500.0,""total"":28500.0}]"
طلب-104756,2025-01-14T08:28:00,قيد الشحن,عميل-4756,علي حسين,777874037,user140540@example.com,عدن,جبلة,سريع,5000.0,محفظة إلكترونية,تم الدفع,73000.0,YER,73000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":22500.0,""total"":45000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":11500.0,""total"":23000.0}]"
طلب-104757,2025-01-11T08:15:00,تم التسليم,عميل-4757,هدى سالم,703312113,user419566@example.com,المكلا,شعوب,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,208500.0,YER,208500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":206500.0,""total"":206500.0}]"
طلب-104758,2025/03/05 07:58:00,تم التسليم,عميل-4758,هدى سالم,714847364,user617672@example.com,صنعاء,شعوب,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,41000.0,YER,41000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":12000.0,""total"":36000.0}]"
طلب-104759,2025-01-09T14:09:00,قيد الانتظار,عميل-4759,أروى محمد,718415080,user242291@example.com,إب,كريتر,سريع,5000.0,محفظة إلكترونية,تم الدفع,443500.0,YER,443500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":13500.0,""total"":13500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":189000.0,""total"":378000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":23500.0,""total"":47000.0}]"
طلب-104760,2025-04-29T01:07:00,ملغي,عميل-4760,سارة ياسر,779902517,user582536@example.com,عمران,كريتر,سريع,5000.0,بطاقة,بانتظار الدفع,410000.0,YER,410000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":202500.0,""total"":405000.0}]"
طلب-104761,2025-01-20T00:42:00,قيد الشحن,عميل-4761,خالد سالم,712239196,user381644@example.com,إب,حدة,سريع,خمسة آلاف,محفظة إلكترونية,بانتظار الدفع,317000.0,YER,317000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":156000.0,""total"":312000.0}]"
طلب-104762,2025-03-02T07:14:00,قيد الشحن,عميل-4762,محمد علي,730307629,user185530@example.com,ذمار,التحرير,سريع,5000.0,بطاقة,بانتظار الدفع,201000.0,YER,201000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":6000.0,""total"":6000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":4000.0,""total"":12000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":178000.0,""total"":178000.0}]"
طلب-104763,2025-03-18T12:30:00,ملغي,عميل-4763,أحمد محمد,718168919,user357550@example.com,ذمار,حدة,سريع,5000.0,بطاقة,تم الدفع,1095000.0,YER,1095000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":239500.0,""total"":479000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":245000.0,""total"":490000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":121000.0,""total"":121000.0}]"
طلب-104764,2025-01-06T15:24:00,مؤكد,عميل-4764,سارة ياسر,701611745,user591122@example.com,تعز,كريتر,عادي,2000.0,بطاقة,بانتظار الدفع,207500.0,YER,207500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":10500.0,""total"":10500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":166000.0,""total"":166000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":14500.0,""total"":29000.0}]"
طلب-104765,2025-03-24T08:06:00,تم التسليم,عميل-4765,أروى محمد,714388857,user509782@example.com,صنعاء,حدة,عادي,2000.0,محفظة إلكترونية,تم الدفع,525000.0,YER,٥٢٥٠٠٠٫٠,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":6500.0,""total"":13000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":255000.0,""total"":510000.0}]"
طلب-104766,2025-03-04T03:32:00,مؤكد,عميل-4766,أحمد محمد,771944364,user171750@example.com,المكلا,جبلة,سريع,٥٠٠٠٫٠,نقدًا عند التسليم,بانتظار الدفع,70000.0,YER,70000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":14500.0,""total"":29000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":36000.0,""total"":36000.0}]"
طلب-104767,2025-04-15T04:25:00,مؤكد,عميل-4767,ريم عادل,718146331,user925875@example.com,لحج,حدة,عادي,ألفان,بطاقة,بانتظار الدفع,710000.0,YER,710000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":233000.0,""total"":699000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":9000.0,""total"":9000.0}]"
طلب-104768,2025-02-06T12:54:00,قيد الشحن,عميل-4768,سارة ياسر,717982459,user293762@example.com,حجة,الحصبة,عادي,2000.0,بطاقة,بانتظار الدفع,542000.0,YER,542000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":180000.0,""total"":540000.0}]"
طلب-104769,25-04-2025 03:28:00,ملغي,عميل-4769,ريم عادل,772096931,user695273@example.com,إب,جبلة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,64500.0,YER,64500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":7500.0,""total"":22500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":9000.0,""total"":18000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":9500.0,""total"":19000.0}]"
طلب-104770,2025-04-23T02:34:00,قيد الانتظار,عميل-4770,أروى محمد,702567049,user210930@example.com,الحديدة,القاهرة,سريع,5000.0,بطاقة,تم الدفع,25000.0,YER,25000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":10000.0,""total"":20000.0}]"
طلب-104771,2025-04-05T23:23:00,مرتجع,عميل-4771,يوسف طارق,775647775,user517854@example.com,إب,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,٧٧٥٥٠٠٫٠,YER,775500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":6500.0,""total"":6500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":243000.0,""total"":729000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":1,""unit_price"":35000.0,""total"":35000.0}]"
طلب-104772,2025-01-02T19:27:00,قيد الانتظار,عميل-4772,أروى محمد,715966286,user25256@example.com,المكلا,كريتر,سريع,5000.0,محفظة إلكترونية,تم الدفع,134000.0,YER,134000.0,"[{""sku"":""SKU-1001"",""qty"":2"
طلب-104773,2025-02-10T22:09:00,مؤكد,عميل-4773,هدى سالم,703163855,user395350@example.com,حجة,الحصبة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,615000.0,عملة غير معروفة,615000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":193500.0,""total"":580500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":6500.0,""total"":6500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":11500.0,""total"":23000.0}]"
طلب-104774,2025-02-23T12:10:00,مؤكد,عميل-4774,أحمد محمد,714937905,user254991@example.com,لحج,جبلة,سريع,5000.0,محفظة إلكترونية,تم الدفع,167000.0,YER,167000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":5000.0,""total"":10000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":12000.0,""total"":12000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":70000.0,""total"":140000.0}]"
طلب-104775,2025-04-18T00:50:00,ملغي,عميل-4775,أروى محمد,713004858,user87487@example.com,صنعاء,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,32500.0,YER,32500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":11000.0,""total"":22000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":8500.0,""total"":8500.0}]"
طلب-104776,2025-02-06T23:05:00,قيد الانتظار,عميل-4776,أحمد محمد,774973022,user104397@example.com,تعز,كريتر,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,30500.0,YER,30500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":8500.0,""total"":25500.0}]"
